Galaxy_name,A_flux_180,A_binary_180,A_flux_90,A_binary_90,Min_A_flux_180,Min_A_binary_180
587745244160590077.fits,0.212910255,0.167400881,0.301483886,0.284140969,0.099758368,0.13215859
587745244693070130.fits,0.290458428,0.264311815,0.274433345,0.260048721,0.121399124,0.090133983
587745244695822581.fits,0.202925378,0.103286385,0.394993531,0.517605634,0.107554293,0.117370892
587745244698181925.fits,0.158081259,0.102783726,0.243372586,0.1375803,0.139616188,0.101713062
587745245234135281.fits,0.330429125,0.277959451,0.277216824,0.218443427,0.297426106,0.302812296
587745401997295705.fits,0.333377067,0.262295082,0.330687424,0.286885246,0.23461718,0.13442623
587745402004242535.fits,0.266517027,0.282296651,0.197065618,0.200956938,0.079020248,0.14354067
587745402004373665.fits,0.2617173,0.228486647,0.292980151,0.284866469,0.058453607,0.080118694
587745403068547139.fits,0.145731407,0.151807229,0.252772685,0.36626506,0.088403918,0.098795181
587745403070382398.fits,0.274837149,0.222551929,0.23251019,0.195845697,0.121338235,0.115727003
587745403077132482.fits,0.202912533,0.224932249,0.271178087,0.201897019,0.199326049,0.154471545
587745538907832541.fits,0.128667223,0.113767154,0.240603913,0.273572377,0.087413223,0.092518814
587745538908291197.fits,0.255496108,0.251256281,0.531590196,0.564489112,0.181685719,0.201005025
587745538909470857.fits,0.302204792,0.300127714,0.520465111,0.480204342,0.147652462,0.203065134
587745539431399572.fits,0.305560073,0.322772277,0.380577762,0.445544554,0.169975344,0.18019802
587745539444637774.fits,0.22829385,0.207207207,0.296893132,0.267696268,0.06288193,0.099099099
587745539445358666.fits,0.185851309,0.140604468,0.232555725,0.26412615,0.053724454,0.103810775
587745540508745734.fits,0.885269085,0.906830799,0.89867365,0.901399952,0.873869204,0.898865556
587745540513923346.fits,0.149129033,0.230179028,0.228076672,0.227621483,0.106933378,0.132992327
587745541045158264.fits,0.287127134,0.255028158,0.287486843,0.310539019,0.215622797,0.243765084
587745541057282189.fits,0.341434086,0.458603896,0.563594185,0.65137987,0.291103976,0.42775974
587745541057937469.fits,0.144719883,0.181254307,0.322932645,0.377670572,0.098826803,0.152997932
587746209447346317.fits,0.085023932,0.083427283,0.565880066,0.554678692,0.085023932,0.083427283
588007003630141609.fits,0.351087633,0.321759259,0.506931738,0.362268519,0.315259889,0.27662037
588007003631321239.fits,0.15494064,0.077956989,0.403967948,0.405913978,0.093891449,0.094086022
588007003631845515.fits,0.29116409,0.257142857,0.286712609,0.315384615,0.09138284,0.079120879
588007003645018231.fits,0.211092303,0.197740113,0.166965931,0.167070218,0.114233395,0.176755448
588007003649998869.fits,0.392519277,0.226463104,0.332221734,0.181933842,0.17831367,0.106870229
588007004165701671.fits,0.385901965,0.277889112,0.632599811,0.58249833,0.330648932,0.250501002
588007004187852916.fits,0.164794865,0.133527697,0.189126039,0.149271137,0.08596815,0.072886297
588007004716662965.fits,0.203373807,0.097744361,0.158528286,0.121804511,0.07501763,0.112781955
588007004718235717.fits,0.190394018,0.134588563,0.644672257,0.635983264,0.098842422,0.081589958
588007004719939707.fits,0.17580301,0.188556567,0.325077393,0.317295189,0.064391251,0.089726918
588007005234266340.fits,0.176674254,0.127962085,0.212839466,0.225908373,0.098783372,0.131121643
588007005238132974.fits,0.195979596,0.185043145,0.262328333,0.325982742,0.136675621,0.16970278
588007005263298916.fits,0.183980423,0.170469799,0.147839932,0.165100671,0.112356639,0.186577181
588007005264544002.fits,0.135287663,0.140116764,0.512720887,0.504170142,0.099301238,0.141784821
588007005265526847.fits,0.237613509,0.189279732,0.714300201,0.710217755,0.097159012,0.102177554
588007005768319225.fits,0.465896567,0.353640416,0.600766712,0.510401189,0.362542917,0.316493314
588007005782343805.fits,0.199448892,0.184659091,0.249983268,0.223011364,0.104648184,0.170454545
588007005791453359.fits,0.130183677,0.096351731,0.361301015,0.392890552,0.062350317,0.077642657
588007005798007014.fits,0.131010249,0.135488838,0.12650563,0.130100077,0.091708447,0.114703618
588007006313250946.fits,0.120875609,0.149044586,0.582280099,0.480254777,0.120875609,0.149044586
588007006326882396.fits,0.242116302,0.148837209,0.192734264,0.155813953,0.057831265,0.102325581
588007006334943294.fits,0.307669836,0.233581825,0.282985287,0.199325524,0.28171925,0.198438055
588009365862088758.fits,0.100757164,0.063917526,0.233993032,0.228522337,0.059742436,0.0604811
588009365862744196.fits,0.215284206,0.210463734,0.378434467,0.335315101,0.069169244,0.120095125
588009366402236560.fits,0.141634601,0.117270789,0.112800241,0.095948827,0.088900103,0.108742004
588009366935568497.fits,0.119073216,0.128571429,0.134994693,0.15,0.092953142,0.113605442
588009370684883097.fits,0.138399387,0.096853794,0.167971254,0.18630475,0.080114307,0.126465145
588009372299886666.fits,0.175086483,0.173098751,0.634877294,0.610244041,0.140845547,0.171396141
588009372300017749.fits,0.201703407,0.122257053,0.188352939,0.155172414,0.059536011,0.081504702
588009372835315787.fits,0.340898934,0.236180905,0.579638424,0.606365159,0.117083083,0.125628141
588009372839510211.fits,0.172750699,0.131978057,0.194977811,0.156824782,0.115807985,0.091319781
588010136265752821.fits,0.252897424,0.162790698,0.314352533,0.290085679,0.103940921,0.111383109
588010136802885830.fits,0.179054778,0.184090909,0.187197476,0.2375,0.089272684,0.118181818
588010137343099058.fits,0.131504711,0.112397198,0.354807,0.348157173,0.07102599,0.116052391
588010358012444893.fits,0.153949813,0.146706587,0.212387067,0.238023952,0.106370927,0.158682635
588010358538895516.fits,0.251722836,0.181818182,0.27140452,0.277056277,0.062531011,0.108225108
588010358539944252.fits,0.231473968,0.177042802,0.309955408,0.306420233,0.109226849,0.173151751
588010358544597113.fits,0.162854159,0.156267566,0.159204509,0.143338954,0.1494416,0.146711636
588010358545187046.fits,0.137379216,0.125348189,0.293794364,0.295821727,0.089503564,0.113091922
588010359076159678.fits,0.270947349,0.25751073,0.531725551,0.450030656,0.168173576,0.214592275
588010359078125743.fits,0.333369761,0.225296443,0.306151303,0.264822134,0.062756134,0.146245059
588010359079502005.fits,0.285329127,0.271317829,0.250442369,0.220930233,0.121384035,0.205426357
588010359080288399.fits,0.127895007,0.133495146,0.561120025,0.571601942,0.069856449,0.111650485
588010359086448779.fits,0.344488395,0.225092251,0.571221172,0.549815498,0.154696506,0.276752768
588010359608377555.fits,0.290283881,0.27628866,0.290577282,0.389690722,0.150423149,0.224742268
588010359622861026.fits,0.205260149,0.200854701,0.255614388,0.314102564,0.103020359,0.141025641
588010359624237268.fits,0.157287404,0.136649514,0.140762132,0.156089194,0.085492892,0.126357919
588010359625023631.fits,0.156659808,0.139158576,0.535869738,0.569579288,0.10672835,0.161812298
588010360161567006.fits,0.159554723,0.127291242,0.141292,0.140529532,0.099797217,0.135437882
588010360689524889.fits,0.318927844,0.331797235,0.273472483,0.285714286,0.23599458,0.262672811
588010360690770104.fits,0.289254242,0.335456476,0.358484818,0.360934183,0.249282441,0.305732484
588010360696012978.fits,0.335579526,0.206278027,0.391572079,0.450672646,0.091743746,0.121076233
588010877684744309.fits,0.171939369,0.143181818,0.234291935,0.263636364,0.08160366,0.115909091
588010877687300220.fits,0.272559615,0.246458924,0.43217081,0.444759207,0.072580106,0.093484419
588010877696475315.fits,0.229092188,0.230974633,0.216417354,0.263017356,0.088145407,0.150867824
588010878218666078.fits,0.154216694,0.147540984,0.282096661,0.302430752,0.128261774,0.15093273
588010878221484140.fits,0.210760916,0.201044386,0.492898842,0.446475196,0.069098685,0.127937337
588010878763008141.fits,0.16226076,0.128169014,0.121251365,0.103521127,0.072790786,0.104225352
588010878763860076.fits,0.167305754,0.130801688,0.139239778,0.136427567,0.084753933,0.102672293
588010878764646573.fits,0.164524556,0.148197597,0.246732986,0.17623498,0.160259823,0.166889186
588010878766022725.fits,0.20470601,0.184097141,0.272639779,0.244026635,0.183646066,0.150802977
588010878766219439.fits,0.151963397,0.148849797,0.191161921,0.209291836,0.103790444,0.115471358
588010879293784198.fits,0.163429195,0.198568873,0.188512646,0.186046512,0.104236744,0.098389982
588010879297126516.fits,0.119134039,0.071105631,0.356948055,0.356350185,0.058184101,0.046444718
588010879297257569.fits,0.308266371,0.242718447,0.40000751,0.458737864,0.117987759,0.218446602
588010879301648505.fits,0.202197271,0.168539326,0.170588044,0.152487961,0.104301785,0.136436597
588010879308791978.fits,0.157861779,0.108617594,0.376167399,0.343357271,0.138030124,0.106822262
588010879835308154.fits,0.213393617,0.19124424,0.59188127,0.627880184,0.137722304,0.133640553
588010879844548804.fits,0.222153139,0.233511586,0.167629762,0.1942959,0.100890924,0.169340463
588010879845007598.fits,0.219974993,0.192743764,0.286522352,0.301587302,0.073154558,0.088435374
588010879846056174.fits,0.255297939,0.233587786,0.422187808,0.489312977,0.180145038,0.170992366
588010880377421940.fits,0.271785751,0.21516165,0.535685582,0.532887402,0.082149649,0.161649944
588010880377487487.fits,0.170708873,0.124100719,0.628621474,0.622302158,0.098361102,0.104316547
588011123043336306.fits,0.255496496,0.281867145,0.210459839,0.28545781,0.069471826,0.152603232
588011123044057125.fits,0.099117006,0.101963568,0.133658762,0.116867755,0.083476027,0.080198722
588011123045236854.fits,0.194377157,0.150784077,0.478834068,0.529553679,0.111413313,0.131483715
588011123577847951.fits,0.271948551,0.241071429,0.329525256,0.332589286,0.17382877,0.245535714
588011124113211487.fits,0.248100962,0.195628415,0.18750368,0.14863388,0.12317074,0.151912568
588011124651589826.fits,0.217412718,0.149779736,0.170697895,0.149779736,0.079265623,0.158590308
588011125189836923.fits,0.181460723,0.16590389,0.208110539,0.17791762,0.108314111,0.128146453
588011125194621026.fits,0.204807188,0.186250999,0.310281472,0.29656275,0.18849211,0.192645883
588011216987553917.fits,0.162748818,0.161904762,0.249354593,0.157823129,0.162463078,0.2
588011217523572887.fits,0.237682438,0.279527559,0.428321628,0.488188976,0.102982114,0.208661417
588011218064048312.fits,0.354488538,0.295169946,0.481621862,0.443649374,0.112306258,0.191413238
588011218597904558.fits,0.172529083,0.151162791,0.677082094,0.656976744,0.080226711,0.079069767
588011218599215350.fits,0.23049066,0.222047244,0.3237768,0.319685039,0.123339642,0.187401575
588011218605834437.fits,0.234811195,0.184210526,0.364601275,0.351315789,0.08637226,0.128947368
588011219137134783.fits,0.179966557,0.166116612,0.300132854,0.401540154,0.137741943,0.181518152
588013382184075722.fits,0.272738083,0.321525886,0.359513765,0.36239782,0.120956814,0.108991826
588013382192005184.fits,0.867975369,0.872329338,0.861986439,0.864382491,0.855105717,0.864252215
588013382203015171.fits,0.109535016,0.071428571,0.396130351,0.36031746,0.085759566,0.078306878
588013382209765508.fits,0.108014135,0.115810675,0.562036491,0.552870091,0.108014135,0.115810675
588013382727958540.fits,0.40252507,0.285795779,0.383720543,0.284654877,0.385288512,0.289218483
588013382747160771.fits,0.118577203,0.135862913,0.396609795,0.321909425,0.075402832,0.126070991
588013383257686454.fits,0.731099082,0.77278402,0.643076351,0.614856429,0.571888031,0.556803995
588013383276822743.fits,0.163036267,0.118499574,0.132285419,0.117647059,0.078742107,0.087809037
588013383279509664.fits,0.23767365,0.19121447,0.240169095,0.233850129,0.046442236,0.093023256
588013383281082509.fits,0.195461825,0.162790698,0.31106954,0.389811739,0.099083482,0.118493909
588013383812907135.fits,0.250383299,0.266589057,0.362916422,0.36903376,0.149316933,0.22467986
588013383814611078.fits,0.154210201,0.176079734,0.502123412,0.448504983,0.098629555,0.151716501
588013383816183862.fits,0.150256542,0.129750983,0.307915054,0.330930537,0.065401846,0.098296199
588013383817429158.fits,0.139657014,0.105218135,0.267650642,0.259195894,0.072060725,0.100085543
588013383817560217.fits,0.138207542,0.135925794,0.144680286,0.164466643,0.087372292,0.126650018
588013384338833591.fits,0.219593031,0.224550898,0.317257614,0.336826347,0.121133129,0.176646707
588013384344010786.fits,0.104426786,0.092610365,0.421496238,0.39803263,0.052357757,0.068618042
588013384352989295.fits,0.217034335,0.173752311,0.727971934,0.688539741,0.075782224,0.11090573
588013384356724854.fits,0.323894727,0.235008104,0.550387492,0.583468395,0.076609537,0.128038898
588015508196753490.fits,0.265865969,0.165322581,0.643950369,0.635080645,0.119497149,0.133064516
588015508199899287.fits,0.1106344,0.107913669,0.208881561,0.176798561,0.085900179,0.096043165
588015508207304827.fits,0.124129876,0.112043642,0.117921864,0.117079312,0.08129925,0.112882921
588015508212220022.fits,0.308077143,0.334248456,0.470870338,0.456417296,0.207249776,0.210706932
588015508215496859.fits,0.192129007,0.186915888,0.381131627,0.404984424,0.086525896,0.127725857
588015508726743153.fits,0.217376016,0.230125523,0.280672106,0.267782427,0.124669006,0.142259414
588015508732772465.fits,0.28841136,0.261904762,0.332925168,0.336309524,0.119867131,0.130952381
588015508732838032.fits,0.20761183,0.176358437,0.669899302,0.668255481,0.104414136,0.143946616
588015508738801743.fits,0.201559069,0.246428571,0.523604183,0.530357143,0.170348609,0.182142857
588015508746076285.fits,0.205955975,0.181229773,0.260496555,0.262135922,0.062686736,0.074433657
588015508994588857.fits,0.26450932,0.264931087,0.202087458,0.196018377,0.105495603,0.142419602
588015509282226323.fits,0.166641862,0.116564417,0.601794112,0.648261759,0.091134361,0.104294479
588015509289631969.fits,0.214261974,0.148001757,0.583798781,0.571146245,0.195427891,0.144488362
588015509806776450.fits,0.228871304,0.170380079,0.273392121,0.29095675,0.116375505,0.111402359
588015509807431861.fits,0.165090791,0.139355424,0.316724644,0.325919201,0.110861498,0.070358602
588016840167522730.fits,0.208371939,0.161676647,0.174858325,0.146706587,0.082570191,0.122754491
588016840704393547.fits,0.210590616,0.155197657,0.209432942,0.192532943,0.188707701,0.137628111
588016840705704048.fits,0.569722051,0.524025974,0.56597642,0.488311688,0.505601975,0.42012987
588016841248276724.fits,0.115164027,0.082225332,0.188073246,0.156752974,0.105612765,0.086773968
588016841248604399.fits,0.221878166,0.25203252,0.226444975,0.203252033,0.131264747,0.180487805
588016878294859908.fits,0.29128169,0.232244318,0.483460604,0.441051136,0.230125269,0.204545455
588016878830354651.fits,0.114365061,0.07164568,0.156315002,0.095527573,0.090495094,0.076856274
588016879366308038.fits,0.187233617,0.132220796,0.156834087,0.111681643,0.108205163,0.124518614
588016890639941781.fits,0.476940771,0.407624633,0.404013196,0.293255132,0.297987349,0.173020528
588016890640269474.fits,0.127719885,0.145139814,0.111372385,0.114513981,0.085603641,0.103861518
588016891171831956.fits,0.18856822,0.210022523,0.290774147,0.257882883,0.132609661,0.204391892
588016891176091778.fits,0.128338345,0.122727273,0.265404025,0.295454545,0.088776908,0.113636364
588016891708113000.fits,0.153579337,0.128888889,0.229836746,0.215555556,0.153579337,0.128888889
588016891708833895.fits,0.274328215,0.224615385,0.352260834,0.32,0.101406132,0.093333333
588016892244197456.fits,0.143693919,0.147217235,0.116037846,0.122980251,0.074262777,0.095152603
588017109688909902.fits,0.210441873,0.132235294,0.188392149,0.119529412,0.124893749,0.126588235
588017110217523309.fits,0.265150015,0.139465875,0.264915535,0.204747774,0.109319799,0.127596439
588017110751772744.fits,0.309844025,0.267727931,0.58435485,0.606367583,0.087072693,0.178002894
588017110757277811.fits,0.277740929,0.189125296,0.497517315,0.45035461,0.145718657,0.1678487
588017111288447117.fits,0.230962666,0.185468451,0.234620357,0.202676864,0.093397238,0.170172084
588017111288578220.fits,0.188876413,0.172368421,0.25106619,0.191447368,0.084543105,0.086842105
588017111289430072.fits,0.25949727,0.31842576,0.345098754,0.353309481,0.116981901,0.143112701
588017111292706914.fits,0.211870702,0.219008264,0.486652569,0.440082645,0.10030743,0.128099174
588017111293296655.fits,0.898065894,0.917541613,0.892663674,0.916133163,0.879772458,0.905505762
588017111294345308.fits,0.249830701,0.14354067,0.54835551,0.559808612,0.116505299,0.133971292
588017111826432186.fits,0.370264577,0.298245614,0.442474607,0.38245614,0.061010444,0.115789474
588017111833182222.fits,0.146744397,0.100303951,0.425425779,0.425531915,0.058230473,0.103343465
588017112367104063.fits,0.168951531,0.129930394,0.162323372,0.170533643,0.080892547,0.122969838
588017114515177534.fits,0.187753029,0.142857143,0.166983821,0.142857143,0.062758715,0.113924051
588017114521075937.fits,0.199302359,0.289256198,0.226498621,0.231404959,0.136290662,0.173553719
588017115051524208.fits,0.157327418,0.131998179,0.448738636,0.433773327,0.067141648,0.071461083
588017115051589686.fits,0.296593653,0.299101412,0.556912257,0.536585366,0.092784815,0.111681643
588017115051917324.fits,0.150914488,0.189542484,0.173195778,0.168152109,0.086801508,0.100415924
588017115057684613.fits,0.371659649,0.251923077,0.372491118,0.291346154,0.300829616,0.288461538
588017115587608679.fits,0.174275737,0.15129812,0.510489728,0.471799463,0.107973046,0.156669651
588017115591737489.fits,0.196572143,0.144475921,0.231146507,0.202549575,0.063801856,0.07082153
588017115595014345.fits,0.152099028,0.115723923,0.179745101,0.191489362,0.105875591,0.080435911
588017115595604107.fits,0.190882395,0.212827988,0.55813791,0.555102041,0.108969279,0.179008746
588017116131164255.fits,0.132522406,0.125991189,0.28917274,0.27753304,0.092174309,0.10660793
588017116664365198.fits,0.111376513,0.129659643,0.129363217,0.123987034,0.110276089,0.128038898
588017565488447550.fits,0.141204587,0.106687403,0.27771042,0.179782271,0.129468887,0.103576983
588017565490872473.fits,0.292728198,0.205429864,0.267590825,0.261538462,0.210984939,0.16199095
588017566021124198.fits,0.140907477,0.119698398,0.251870637,0.293119698,0.081983078,0.108388313
588017566022238372.fits,0.157836347,0.18372093,0.19954163,0.241860465,0.07909166,0.151162791
588017566027677853.fits,0.199368867,0.162376238,0.169802045,0.178217822,0.120467825,0.188118812
588017567097356415.fits,0.13323391,0.137349398,0.361045763,0.296385542,0.099948188,0.137349398
588017567633768573.fits,0.176493918,0.111459969,0.141147085,0.108320251,0.095976814,0.149136578
588017567636258910.fits,0.421422104,0.372121212,0.414181499,0.346666667,0.338374345,0.393939394
588017570314518696.fits,0.114073351,0.114306254,0.184191794,0.169662114,0.083986525,0.09705248
588017570851061813.fits,0.963512578,0.947416692,0.95932594,0.935188016,0.958905273,0.935065729
588017570853748937.fits,0.35073963,0.315396114,0.244197753,0.219730942,0.116806673,0.168908819
588017571384721581.fits,0.276850544,0.238095238,0.639411271,0.619047619,0.129675942,0.157509158
588017571384852578.fits,0.159672384,0.157199472,0.283037671,0.243064729,0.104119685,0.099075297
588017571387211956.fits,0.112752252,0.084556254,0.232505151,0.282320056,0.052455439,0.074772886
588017603603988578.fits,0.130388173,0.14604811,0.366297539,0.378865979,0.07802919,0.108247423
588017603608313996.fits,0.244162803,0.20977918,0.186062444,0.138012618,0.170405096,0.096740273
588017604147937387.fits,0.151435075,0.113854595,0.261877451,0.280292638,0.068943841,0.112025606
588017604157243530.fits,0.15201952,0.133603239,0.406112845,0.502024291,0.099382726,0.076923077
588017604161831100.fits,0.180118107,0.193258427,0.174148392,0.185393258,0.08847431,0.150561798
588017604674977955.fits,0.199690409,0.149193548,0.150252044,0.127016129,0.062267155,0.068548387
588017604677664923.fits,0.232721607,0.219088937,0.341539705,0.35032538,0.099388273,0.177874187
588017604692738117.fits,0.884530801,0.876533376,0.879099803,0.861239446,0.879199935,0.879719611
588017604693721165.fits,0.178973908,0.223671013,0.255224844,0.361334002,0.170952937,0.233199599
588017605215649949.fits,0.128089622,0.082223962,0.130495369,0.104933438,0.087954392,0.130775255
588017605223776370.fits,0.150447215,0.132947977,0.19769873,0.184971098,0.054768386,0.079768786
588017605748392047.fits,0.143215454,0.135135135,0.541767522,0.538738739,0.074871051,0.127927928
588017605752520796.fits,0.254922628,0.208211144,0.19140672,0.186217009,0.079645944,0.158357771
588017606285983750.fits,0.139931924,0.113650794,0.501972156,0.525079365,0.049056175,0.093333333
588017606289588389.fits,0.116993845,0.081521739,0.270525969,0.183423913,0.105658895,0.095108696
588017606293323874.fits,0.10783398,0.083808688,0.107670687,0.103992979,0.06757772,0.043440105
588017606302761090.fits,0.114095826,0.097697573,0.408428145,0.42688239,0.082884055,0.116365899
588017606302826559.fits,0.215388203,0.155440415,0.625288294,0.620466321,0.09861568,0.088082902
588017625072730282.fits,0.120617337,0.159153634,0.200862863,0.229070837,0.120617337,0.159153634
588017625083609184.fits,0.120541443,0.101748473,0.118548742,0.111228144,0.092202434,0.108910891
588017625085182110.fits,0.360985124,0.214854111,0.480220057,0.427055703,0.059587136,0.124668435
588017625610780887.fits,0.158338559,0.132254995,0.277655669,0.219314938,0.105488007,0.091341579
588017625621004435.fits,0.123122739,0.154255319,0.108680162,0.132978723,0.123122739,0.154255319
588017626150928602.fits,0.220652663,0.208695652,0.423986725,0.427536232,0.102406648,0.15942029
588017626169344171.fits,0.245398537,0.235449735,0.223619946,0.256613757,0.156761247,0.227513228
588017626682949776.fits,0.325976928,0.328703704,0.267742737,0.296296296,0.169189787,0.236111111
588017626685505583.fits,0.102558732,0.098303259,0.175626079,0.17990843,0.078123592,0.098841907
588017626692714604.fits,0.189178738,0.118618619,0.168075848,0.15015015,0.112326944,0.156156156
588017627223425169.fits,0.183246787,0.126436782,0.174683125,0.152298851,0.071013123,0.132183908
588017627223556178.fits,0.220398658,0.155206287,0.198024181,0.170923379,0.054822665,0.082514735
588017627231158434.fits,0.104319799,0.078689443,0.216448754,0.229907589,0.096853622,0.075329039
588017627235287205.fits,0.234968768,0.268191268,0.386134958,0.345114345,0.106357119,0.172557173
588017627757543593.fits,0.143016208,0.131182796,0.29080593,0.295483871,0.128760909,0.136344086
588017627758919769.fits,0.26268924,0.209205021,0.384055498,0.428870293,0.083275456,0.158995816
588017627766653046.fits,0.246678452,0.328413284,0.585341039,0.512915129,0.197646892,0.308118081
588017627768684647.fits,0.140794962,0.085794655,0.18789104,0.156118143,0.060588247,0.091420534
588017627771961450.fits,0.19591117,0.141226819,0.19135808,0.221112696,0.082967087,0.118402282
588017627772158127.fits,0.103216024,0.11091073,0.73926007,0.741208296,0.067844194,0.114517583
588017627780415498.fits,0.837625744,0.795344326,0.779914109,0.66585839,0.80285868,0.748787585
588017702384435399.fits,0.225577483,0.204467354,0.238495466,0.204467354,0.193070201,0.192439863
588017702390005857.fits,0.134057925,0.163162321,0.142902581,0.166526493,0.099963326,0.13372582
588017702391906417.fits,0.185097506,0.169230769,0.530647436,0.549450549,0.095650395,0.076923077
588017702392954900.fits,0.216986677,0.134502924,0.184856051,0.140350877,0.119300029,0.175438596
588017702396952708.fits,0.177147887,0.083979328,0.161357781,0.102713178,0.106793117,0.072351421
588017702400491649.fits,0.300650457,0.253968254,0.405836693,0.388888889,0.156343336,0.174603175
588017702403899406.fits,0.641624309,0.617160446,0.598404386,0.544247788,0.594386694,0.559830704
588017702414188798.fits,0.239590406,0.227272727,0.506013115,0.492424242,0.118945301,0.171717172
588017702921175136.fits,0.275960357,0.275529865,0.266853386,0.27938343,0.123060962,0.183044316
588017702925500539.fits,0.174937286,0.160202361,0.24792246,0.23608769,0.062517596,0.112984823
588017702930153521.fits,0.232605563,0.221884498,0.386047818,0.430091185,0.127976409,0.121580547
588017702940311684.fits,0.156931399,0.109170306,0.380311659,0.43231441,0.074638732,0.095196507
588017702949486762.fits,0.117178274,0.077822762,0.16531858,0.138551507,0.10477464,0.095816464
588017702952304852.fits,0.116296722,0.094555874,0.26340296,0.22022104,0.062537686,0.086369218
588017703456538681.fits,0.150115492,0.108074534,0.575786314,0.609937888,0.078809463,0.075776398
588017703466238157.fits,0.422800327,0.381818182,0.395301119,0.381818182,0.291796421,0.287878788
588017703471611920.fits,0.233639988,0.18767507,0.371049521,0.380122419,0.215849642,0.145762009
588017703484391495.fits,0.247223567,0.25,0.696606337,0.675595238,0.231321484,0.218253968
588017703489241100.fits,0.406030507,0.33825079,0.323710327,0.244467861,0.328456893,0.259922726
588017703996817501.fits,0.149380105,0.172413793,0.43521545,0.403651116,0.110448845,0.164300203
588017703997079610.fits,0.189094614,0.09375,0.144005978,0.073529412,0.083611996,0.042279412
588017703997866013.fits,0.466744604,0.477238619,0.503867983,0.517008504,0.3841503,0.450725363
588017704003633245.fits,0.295232974,0.246399581,0.294353012,0.274941084,0.239617354,0.242210003
588017704016216197.fits,0.310724655,0.280943026,0.426885969,0.394891945,0.152833069,0.214145383
588017704530804793.fits,0.254416717,0.204379562,0.209754322,0.197080292,0.120986949,0.197080292
588017704540373069.fits,0.364451363,0.238095238,0.412900384,0.321428571,0.077661593,0.083333333
588017704549089376.fits,0.166796589,0.125475285,0.316250512,0.262357414,0.100391375,0.106463878
588017704549548095.fits,0.242788103,0.297171998,0.37236964,0.423273064,0.185776035,0.224849328
588017704551645362.fits,0.321482365,0.308571429,0.356497719,0.418571429,0.110533347,0.145714286
588017704551841912.fits,0.188118216,0.180035651,0.469926905,0.440285205,0.08464763,0.13368984
588017704559640742.fits,0.160104917,0.109461967,0.143090682,0.126159555,0.07501716,0.098330241
588017705080586385.fits,0.169503586,0.115044248,0.334357118,0.382300885,0.100729115,0.05840708
588017711514255530.fits,0.220685118,0.142520612,0.210875382,0.19434629,0.09975247,0.135453475
588017711515500653.fits,0.154086034,0.105788423,0.254625547,0.258483034,0.061731414,0.079840319
588017712052109500.fits,0.168818552,0.153102147,0.354780618,0.285208776,0.086037435,0.092238736
588017712582819979.fits,0.254981738,0.207171315,0.21028944,0.183266932,0.120402152,0.103585657
588017713657807056.fits,0.151516387,0.098617512,0.194228565,0.119815668,0.093461036,0.080184332
588017719568236699.fits,0.155182632,0.140747577,0.183356086,0.181818182,0.100034271,0.134287033
588017719569940508.fits,0.693360672,0.660237998,0.663951925,0.618793599,0.641703884,0.619203939
588017719570399351.fits,0.236236732,0.157051282,0.396517374,0.381410256,0.072410131,0.08974359
588017719575052391.fits,0.121433853,0.090493303,0.323896041,0.396602418,0.091832246,0.092453447
588017720102354991.fits,0.315214685,0.334763948,0.471614579,0.416309013,0.231448441,0.330472103
588017720102551720.fits,0.230763723,0.205438066,0.47125672,0.490936556,0.100795408,0.18429003
588017720104321142.fits,0.198117702,0.223386652,0.274705796,0.39547711,0.127795066,0.163816878
588017720639684734.fits,0.202411599,0.149056604,0.172386344,0.171698113,0.066975323,0.09245283
588017721175769165.fits,0.10392695,0.093478261,0.504145423,0.491304348,0.079898687,0.05
588017721181929612.fits,0.098593858,0.099212598,0.29414295,0.278346457,0.060512806,0.118110236
588017721184485514.fits,0.129694895,0.112156863,0.105342139,0.087843137,0.061661576,0.118431373
588017721713623145.fits,0.20040228,0.2,0.477357607,0.44272997,0.101795182,0.170326409
588017721717555368.fits,0.250676114,0.195402299,0.445486243,0.448275862,0.077322814,0.088122605
588017722251083878.fits,0.246980611,0.178654292,0.196409888,0.167053364,0.091655938,0.141531323
588017722251280519.fits,0.216806062,0.166149068,0.234357965,0.263975155,0.19760915,0.172360248
588017722257768584.fits,0.210516839,0.09765625,0.173208659,0.115234375,0.084363874,0.125
588017722261700731.fits,0.291687171,0.240223464,0.474322915,0.494413408,0.083028971,0.061452514
588017723860975671.fits,0.177990951,0.205692109,0.304621658,0.29301423,0.12180201,0.225097025
588017723862614029.fits,0.161037116,0.117824773,0.150203566,0.137462236,0.066641103,0.117824773
588017723865694370.fits,0.139452721,0.092983939,0.305496255,0.234995773,0.093056309,0.087066779
588017723866874033.fits,0.140281265,0.129881154,0.229612531,0.206706282,0.101845158,0.119694397
588017724401516747.fits,0.258900662,0.20754717,0.257117572,0.226415094,0.163717851,0.150044924
588017724934062290.fits,0.177945671,0.163103238,0.171269218,0.155772755,0.088792218,0.102015883
588017724941795541.fits,0.160290226,0.143635126,0.154203374,0.108917631,0.081150188,0.102791014
588017725468049524.fits,0.217410572,0.207289294,0.233761636,0.228929385,0.071407287,0.138952164
588017725477748910.fits,0.252798389,0.208480565,0.204708528,0.179034158,0.120557778,0.151943463
588017725480108223.fits,0.329005805,0.242076871,0.628857877,0.671611598,0.210805695,0.154416723
588017725482991918.fits,0.126680916,0.108058608,0.144606408,0.169413919,0.070409525,0.095238095
