Galaxy_name,Min_A_flux_180,detection
587735349645148208.fits,0.11671540886474988,False
587732136461336631.fits,0.3512345543049713,False
587741532228026821.fits,0.1009944332039636,False
587741490375163915.fits,0.08236588405573443,False
587732054853026069.fits,0.1528670603058527,False
587739829277622422.fits,0.07789550862089352,False
587731185665245311.fits,0.13775681215974486,False
587736543096602645.fits,0.14040528058571086,False
587738066195448013.fits,0.09000538817706097,False
587732135919091879.fits,0.09833985080324807,False
587724240694870279.fits,0.4790230621952371,False
587736942517223657.fits,0.10268839526676353,False
588010878224629929.fits,0.09170607386315513,False
587725041704697929.fits,0.6703367640473011,False
588017704553808099.fits,0.3506580659727993,False
587742902862872752.fits,0.1038969568239994,False
588023046396576152.fits,0.1067799087963858,False
587722984442626086.fits,0.3677633344460372,False
587736585507832043.fits,0.14617949770604205,False
587736618784915637.fits,0.21790722816530453,False
588007005269065857.fits,0.1432567633737009,False
588023669708619861.fits,0.0643076369467585,False
588011098336133232.fits,0.10799221073453867,False
587736543091556429.fits,0.9018354780442712,False
587728677394251946.fits,0.07143416307579366,False
587728919520870625.fits,0.07921244141298373,False
587732772133339271.fits,0.10530722154222764,False
587736916217561377.fits,0.08104651447221747,False
587728905564389773.fits,0.11557193804226325,False
588017977273417837.fits,0.6512575571763592,False
587741421640351997.fits,0.09553344995704244,False
587745403616624827.fits,0.09672265813103703,False
587735241709322417.fits,0.10032338229661904,False
587738948294934717.fits,0.09999730041033762,False
587727180064686195.fits,0.07971503371139314,False
587726032260825329.fits,0.10731195900246393,False
587739646745051330.fits,0.10322934629252234,False
587739296162316423.fits,0.10429305363297693,False
587730773888336080.fits,0.09232794921864533,False
587738195587104940.fits,0.15557836137711067,False
588017724934258894.fits,0.08936840228639224,False
587733440517243387.fits,0.1073725100552089,False
587735430693322884.fits,0.07890735646030375,False
587736813130875037.fits,0.09102530180070044,False
587739406261289041.fits,0.373451264557155,True
588017604162420928.fits,0.07466222007511415,False
587731511531012135.fits,0.7688841426566339,True
587736752468066527.fits,0.11862961941103628,False
587742903404396694.fits,0.08572590984137797,False
588017702933823687.fits,0.28263583815028903,False
587739707406549293.fits,0.2690197279432407,False
587739652643225647.fits,0.37916263540875816,False
587739607555440721.fits,0.05425662087322675,False
587729228223676562.fits,0.07947183231292633,False
587736898502066536.fits,0.08326968371198204,False
587736921047892249.fits,0.0761594997214685,False
587735349106114721.fits,0.06695239049608542,False
587729778512953488.fits,0.06323698986320986,False
588018090548527194.fits,0.07124107746972755,False
588016840709963974.fits,0.1291244556840798,False
587742189900595322.fits,0.0743040165418865,False
587735347485933805.fits,0.11112367651008608,False
587734948052074655.fits,0.09765324490366983,False
588017719571513454.fits,0.06441330548129183,False
588007005267493196.fits,0.10868040369364836,False
587732136459305058.fits,0.11140237081428916,False
587735665840947272.fits,0.4352694495940676,False
588017978909589741.fits,0.14328556004044318,False
588015508206190803.fits,0.07989991268729749,False
587729386615275595.fits,0.5051904168296478,False
587742189362020404.fits,0.18912941955020746,False
587739608630624314.fits,0.06832033424811419,False
588017979448492194.fits,0.14507173633012038,False
587736919972118964.fits,0.21899824533418405,False
588011102641062025.fits,0.11615656782014057,False
587730773346550128.fits,0.08078416099146285,False
587745541049548906.fits,0.9007947201307877,True
587722983894220902.fits,0.09331820506539107,False
588017713124475098.fits,0.1137012595577271,False
587729653962965405.fits,0.08709582042818438,False
587736781998981399.fits,0.12513998256624556,False
587736812599050496.fits,0.1014172949786632,False
588015509280194637.fits,0.10248673901406392,False
587732591182545019.fits,0.10960949298813376,False
587733399178772641.fits,0.11817489939798292,False
587745539984589014.fits,0.12552604011811858,False
587739815849558164.fits,0.10413396446674206,False
587725550138621978.fits,0.07513580444160411,False
587739721376989431.fits,0.08723238795355298,False
587731891651543111.fits,0.33776234590785936,False
588017627242037479.fits,0.10337742920028006,False
588007004721119422.fits,0.12340591792322965,False
587739097518047289.fits,0.7507504806873492,False
587736975815082327.fits,0.09067000100159286,False
587738569779052835.fits,0.11187197928953932,False
588018054580142217.fits,0.08213780614454874,False
587732772648648780.fits,0.22137674500998547,True
587738948821712998.fits,0.15124208304832695,False
587729387677417550.fits,0.10347511037958812,False
588018055130054829.fits,0.08021540835938358,False
588010136269947020.fits,0.07453852956126365,False
587738946134343855.fits,0.09608661825969524,False
587736620397363208.fits,0.6977926388570059,False
588017726559486061.fits,0.08757684869258951,False
588848899398369554.fits,0.05611542614024928,False
587735348025819361.fits,0.4953089144494431,False
587731680647905593.fits,0.07610197436846265,False
587738196656718013.fits,0.11191850283991413,False
587732772121608390.fits,0.12100251989097616,False
587728676860592279.fits,0.1366904212294087,False
588290881639284905.fits,0.08858360696380953,False
587739132429991987.fits,0.6217160928787416,False
588017726007017705.fits,0.13505901661547778,False
588017723861958772.fits,0.1220779412266127,False
588848898848719015.fits,0.08914015848148399,False
587739809947517188.fits,0.10352350888456896,False
588015509280587855.fits,0.0663625103417933,False
587741708346327271.fits,0.10545914787183208,False
588017977293340712.fits,0.4514326528840501,False
588023047477461091.fits,0.4417338266820369,False
587728932414881991.fits,0.09958434590919353,False
587738409787981924.fits,0.10454149097051676,False
587736898501804304.fits,0.13804695979034864,False
587724198282002540.fits,0.10850117839175376,False
587729774218379537.fits,0.11029595846349774,False
587741532227240457.fits,0.3666010619851646,False
588017978375012570.fits,0.05596495512546553,False
587741532784361510.fits,0.09588603804339586,False
587733398095069342.fits,0.20873009895919628,False
587736584974106750.fits,0.08446318018997144,False
588017725470277805.fits,0.10687880205896116,False
587736899040313648.fits,0.07838425604778076,False
587736543094177914.fits,0.07828492392807745,False
587739457761312888.fits,0.07095066588491497,False
587739407332999391.fits,0.1550283753874312,False
588848899914334324.fits,0.07440250554405571,False
588017991773192399.fits,0.10772874066652544,False
587727180607193212.fits,0.4617732938798962,False
587731499184357500.fits,0.10316722437820497,False
588010879295029471.fits,0.11234062220555092,False
587724241764810900.fits,0.6165423002333158,False
587742551751852240.fits,0.13336431564195098,False
587730022793805905.fits,0.18764080988304666,False
588017978368786754.fits,0.12343984306690045,False
587729774217199806.fits,0.7097839521772493,False
587736919433871609.fits,0.12257125693626605,False
587731890576097412.fits,0.10354858600116444,False
587731679046467768.fits,0.13458069253979152,False
587739096988254311.fits,0.08876794850186759,False
588017702924386327.fits,0.13373711543094874,False
587741816787566887.fits,0.1125441295204724,False
587733428699857029.fits,0.07691062321799587,False
587739720828059745.fits,0.05738661919937221,False
587733399184539904.fits,0.10472125947377607,False
587725817489129678.fits,0.07238583514743717,False
587741600948617339.fits,0.06663258350374915,False
587741709955498068.fits,0.06893179220119394,False
588017992311308485.fits,0.20570647157877286,False
587732484347134208.fits,0.29698135336456233,False
588017977815859319.fits,0.12309904597333073,False
588013382182699475.fits,0.07856113415100448,False
587739406776795249.fits,0.7363448758969311,False
588297863634616692.fits,0.10416145847469856,False
587736477595467868.fits,0.09656613486374488,True
587742189377945733.fits,0.1317723550471174,False
587742611336134707.fits,0.5516539549651887,False
587739157648244775.fits,0.9560419211650156,True
587742611345309918.fits,0.15897799392256856,False
587727212807651969.fits,0.14286831312724554,False
587731499187962129.fits,0.10121677717803344,False
587731680652427461.fits,0.13590400671043135,False
587734621639409821.fits,0.12254318203374467,False
587742615638704687.fits,0.0588271585896289,False
587725577501802827.fits,0.0923359849456847,False
587735695378940060.fits,0.13545040143002618,False
587742062150942753.fits,0.059167284289843664,False
588007003630010428.fits,0.11008177385299964,False
588017567635210299.fits,0.08467810914067399,False
587742772942471257.fits,0.09194585169830806,False
587734622166188237.fits,0.08695908067625031,False
587736542013948067.fits,0.061511851795446375,False
588017703997276192.fits,0.9138224070151272,True
587736478132273399.fits,0.1037006485129834,False
587733081885442194.fits,0.11934569247546345,False
587727213882638388.fits,0.10803086080037716,False
587736808845475944.fits,0.28908033543328954,False
587739810483339538.fits,0.2976274823514112,False
588017705082224715.fits,0.07935992508797632,False
588015508207435924.fits,0.1174783396309274,False
587736898502525355.fits,0.09093828433319527,False
587739707409957118.fits,0.08618073316283037,False
587724240161079480.fits,0.43566573939432257,False
588011219142836253.fits,0.11581587086155992,False
587726878880629230.fits,0.09503645322204377,False
587733428696252564.fits,0.10776253463497347,False
588017729768456230.fits,0.0986283486043627,False
587733412593139883.fits,0.07786921341946751,False
587741709957922942.fits,0.14492242735655533,False
587739608636260430.fits,0.0897847405714749,False
587724648190378149.fits,0.4370589993816265,False
587727225689538786.fits,0.8568353570601435,False
587732135382089895.fits,0.0587174486663267,False
587733397024145541.fits,0.15900610766652573,False
587742889972728073.fits,0.09266111845127918,False
588848900461690962.fits,0.4305166498045321,False
587728678466224157.fits,0.10366524077032764,False
587738410864541822.fits,0.12770917245754584,False
587728670418337966.fits,0.17563892685947902,False
587739829272248434.fits,0.10555434438112583,False
588023669706850505.fits,0.11815695707958215,False
587730817366950052.fits,0.2396838577736213,False
587733410982920343.fits,0.12408639841812615,False
587738616485380225.fits,0.15779423100378595,True
588010877683040375.fits,0.8093684244946627,False
587742577521000607.fits,0.1021946211887789,False
587733410991702247.fits,0.07175338448828919,False
587738569237004427.fits,0.08420488253234365,False
587739843773202575.fits,0.11223982937219604,False
587731890044010670.fits,0.0909115515526353,False
588017978914570254.fits,0.2996954361706483,False
587745243095433375.fits,0.0661259472405921,False
587732772655202442.fits,0.09897009115425448,False
587728931878142214.fits,0.07361457432191745,False
587735043612803268.fits,0.09419994805673544,False
587725552266641760.fits,0.12606379011742086,False
587742775085629564.fits,0.10115869882413528,False
587741489832263869.fits,0.08219825732763138,False
588017571923951715.fits,0.08000340103145076,False
587727222480044250.fits,0.07846699390361066,False
588013383279444195.fits,0.06364991099333754,False
588290881639743651.fits,0.16246314457646066,False
587733442125758897.fits,0.07492133480308646,False
588017725480632521.fits,0.13715068267986544,False
588017949883039904.fits,0.17165271870994847,False
587742627987783856.fits,0.07278120963109838,False
587745244691366085.fits,0.11599571599571601,False
587738573533085701.fits,0.14616707008308838,False
587726031711830093.fits,0.1033002409343976,False
587727222472310908.fits,0.297649805151729,False
587735346961055822.fits,0.3171903943086131,False
587742062163263705.fits,0.08976063459923123,False
588016879901671600.fits,0.12395319633753855,False
588017949346758701.fits,0.07598229474623021,False
588018253757808778.fits,0.10492412485277798,False
588018252686098615.fits,0.11955043373274545,False
587730774956900596.fits,0.10618135293671188,False
587726100954939714.fits,0.07007022189791794,False
587736525905199347.fits,0.15628554540940015,False
587727178453418094.fits,0.5931294473685927,False
588011219138445531.fits,0.06549671004946417,False
587741817855803546.fits,0.12990726133637004,False
587742062673920185.fits,0.06909069401213988,False
587739812097359979.fits,0.07463143442346215,False
587739457765245043.fits,0.22016740302379312,False
587742013305585867.fits,0.13437855219096578,False
587736586050535735.fits,0.17725332091484325,False
588015508730478767.fits,0.19608252498278392,False
587733609621749909.fits,0.21096928854603814,False
587734862679310528.fits,0.1052965159151436,False
587724648727249031.fits,0.1020343528349904,False
587742774014378100.fits,0.11327493849983265,False
588009370151551046.fits,0.05379429233418318,False
587739609713213464.fits,0.08140437521217639,False
587733441051754771.fits,0.20640421831774775,False
588013383260569955.fits,0.11025378357951507,False
587741709414039611.fits,0.8453793225859124,True
587739406226620623.fits,0.0682727018922121,False
587742062149042294.fits,0.07386362381603327,False
588018055126974787.fits,0.09582942201957892,False
587739647810535578.fits,0.08963238720061749,False
588017948286189710.fits,0.08874050360743467,False
587724198275317952.fits,0.15823543971212614,False
588009370687701146.fits,0.09402395541986036,False
587738574605648107.fits,0.09121322783817876,False
587726032243064940.fits,0.1634940026177319,False
587744875326275737.fits,0.12501403084541055,False
587742573760872535.fits,0.11853562673473933,False
587737827284091157.fits,0.3225974025974026,False
587736916212777195.fits,0.10651942237796737,False
587736619324014665.fits,0.1920187711901497,False
587739607553802307.fits,0.09592519479406338,False
587739096986615929.fits,0.07680720913226814,False
587741829119082664.fits,0.16893476550725275,False
587741603112222819.fits,0.0785803631979504,False
588017603612115038.fits,0.17640129549444936,False
588017705082224730.fits,0.09599824950138457,False
587739407858335965.fits,0.08793023867923447,False
587725816423579822.fits,0.12931614380938086,False
588017978373112029.fits,0.2568800065269426,False
587731186732761277.fits,0.08945115737370796,False
587736545778598169.fits,0.08395203557646047,False
587726878335370243.fits,0.0949331370384002,False
587731512085053445.fits,0.08855267301908812,False
587724197746704449.fits,0.1619246208148736,False
587732701259694189.fits,0.9998868028791408,False
587725551727804727.fits,0.11620085126648212,False
587742012749381728.fits,0.12438731691800528,False
587739814777979084.fits,0.13356660985080634,False
587726016692093083.fits,0.2657478254544681,False
587726032774693035.fits,0.10218621135187678,False
587739845389779064.fits,0.21197791834760496,False
587732136459763852.fits,0.08487995105785055,False
587738569241657504.fits,0.05946397992911472,False
587732153644941344.fits,0.0885263092779861,False
587732482749300834.fits,0.07487734792716874,False
587736914607734903.fits,0.1242544090438443,False
587741723362001005.fits,0.14970154625448068,False
587735743150817570.fits,0.12728222983125626,False
587726879424446643.fits,0.07853762313657174,False
588017704559182078.fits,0.1694072552221695,False
587729747375292804.fits,0.07703414752152646,False
587739648349896810.fits,0.19718543900161015,False
587741726045765837.fits,0.10842959775511188,False
587732134841090168.fits,0.06343486870037987,False
587739380996964635.fits,0.13193361294288355,False
587742013275045983.fits,0.1014566711948581,False
587745403609153685.fits,0.08111005290269659,False
587735696986669205.fits,0.08143721253079686,False
588017702406193224.fits,0.10500029494464873,False
587736524830933187.fits,0.11558132833885608,False
587726033327947900.fits,0.08456390935162797,False
587736542023713159.fits,0.10008245367075592,False
587733399170646127.fits,0.2544208500725837,False
587732772669292650.fits,0.0909611426252162,False
587738616489705639.fits,0.054592525638021264,False
587731873390198940.fits,0.08358866223190466,False
587742772945616960.fits,0.07146768893756845,False
588017979439382687.fits,0.11056548117856066,False
587732153103679614.fits,0.5937325906939831,False
588011124648640607.fits,0.5909845898311339,False
587729387152998559.fits,0.06926499384218017,False
587742189913899148.fits,0.15554470808573487,False
587738947746922596.fits,0.2491023681135892,False
587741491442352296.fits,0.11404411502823968,False
587739294013456414.fits,0.5829325584211164,True
587733428159250579.fits,0.11554689574088825,False
587732152569036903.fits,0.09791403376737713,False
587729751132209441.fits,0.08484445054847688,False
587725993038708945.fits,0.0724694416458221,False
587739721372532914.fits,0.10708069543855042,False
588015509812215890.fits,0.10731578907126388,False
587742549606072509.fits,0.29742461941204906,False
587735344256647464.fits,0.1033288094167374,False
588017112371822678.fits,0.07090575124867594,False
587733423332851841.fits,0.08290409261513856,False
587735695903621355.fits,0.11032557890187064,False
587738946677244113.fits,0.20483207756103985,False
588011124650279000.fits,0.08070449957596244,False
587739099140980841.fits,0.08113769028270575,False
587733609093464326.fits,0.0732168371773619,False
588017977799344378.fits,0.09771166739362107,False
587736619868357152.fits,0.4162128997622517,False
587739648896008325.fits,0.12274576457834435,False
587732577763852545.fits,0.07650637494649534,False
587736620397953254.fits,0.07128046475611681,False
587732703948177561.fits,0.07623240643828298,False
587729774219165946.fits,0.09607177440994948,False
587742588792209609.fits,0.07380265182037944,False
588007004195979630.fits,0.11066051569378936,False
588018254288126117.fits,0.06999423716840482,False
587739382065266917.fits,0.06779956965934697,False
587739608621908100.fits,0.4078274868284775,False
587735241712140519.fits,0.094885090064544,False
588298664654602468.fits,0.1115205646294619,False
587739131880603798.fits,0.09950076049029258,False
587745403609088131.fits,0.21667347686874355,False
587737809571938419.fits,0.7098331241881866,True
587734893290324135.fits,0.16481631893540674,False
587742191521955931.fits,0.26979542042042043,False
587739810499985765.fits,0.2984580490570869,False
587735346964332663.fits,0.0951671970589688,False
587730021716197652.fits,0.2051423705883533,False
587739646739939547.fits,0.09943381982888776,False
587724650339827959.fits,0.09099852818889154,False
587745970538217660.fits,0.2197986698083976,False
587727223005774987.fits,0.11076175270147293,False
588017606297518202.fits,0.1277665881141906,False
587731890575442029.fits,0.18048042922331667,False
587742611884015787.fits,0.0678766552458561,False
588016879905341461.fits,0.09687445218816773,False
587726102030319992.fits,0.08814983047262001,False
587739132419702960.fits,0.08434576941698954,False
587735491358818470.fits,0.10085748477725504,False
587731887344844810.fits,0.15211117307126445,False
587736541481075009.fits,0.1056567568562648,False
588017112368021684.fits,0.2310740213040233,False
587738067265847682.fits,0.22489694132016894,False
587742550138421435.fits,0.12634205218349276,False
587736477596319813.fits,0.2202609760998788,True
587734892220383322.fits,0.12432643829747647,False
587742062699544635.fits,0.4670774072921103,False
587729160057258367.fits,0.11660767690070513,False
587736586048110936.fits,0.12279343173764727,False
587733429774057582.fits,0.10943837277254924,False
588018090541711397.fits,0.24338271512080664,False
588017947213365320.fits,0.18109557813869584,False
588017730842329178.fits,0.07559255981472753,False
587736619865669944.fits,0.13227535738597684,False
587736618790027599.fits,0.20568102769642746,False
587722982834438278.fits,0.9729363875978432,False
587725550128005276.fits,0.8846229304654104,False
588007003622015268.fits,0.10702930805248856,False
587742775087792183.fits,0.10305635999108932,False
587733412056137910.fits,0.08045893250421038,False
587732771585065039.fits,0.07893223500155425,False
587729231440904462.fits,0.12630921980828144,False
587735666915147962.fits,0.0950608477773634,False
587731680656949406.fits,0.07223199153666794,False
587736542563008752.fits,0.09078799483827997,False
588017109688975511.fits,0.1627993892086408,False
587736584437104968.fits,0.19359423265739814,False
587727222480109854.fits,0.09674605451936873,False
587742575920546002.fits,0.475694036072404,False
587742863137898636.fits,0.08754899302388641,False
587728676860919820.fits,0.09182327795628904,False
588013384340471922.fits,0.19054912226962534,False
587738570313302125.fits,0.08586026662490456,False
587731187281690855.fits,0.14383501791383874,False
587738615949099150.fits,0.09894210038316743,False
587731499187175520.fits,0.08745432286546344,False
587745244701655104.fits,0.128612380878593,False
587732771587031214.fits,0.318395960530922,False
587734863756722257.fits,0.10203560959722073,False
587732769978581127.fits,0.08986611217880486,False
587722983892517006.fits,0.1214354439947137,False
587742629059690706.fits,0.12620417587109967,False
587722983908442326.fits,0.10921887188789876,False
587739380455702702.fits,0.10953178022299664,False
587729386078863510.fits,0.11611301554117412,False
587729407538233585.fits,0.11874429724766405,False
587742014904140017.fits,0.08166249719278637,False
588017724409249954.fits,0.06432429740716182,False
587736478133911839.fits,0.0955806558535457,False
587741532790521962.fits,0.05610343995214223,False
587739829272182948.fits,0.056788230504767764,False
587739811028598954.fits,0.2478007958354362,False
587734892746768476.fits,0.2750793357991264,False
587733603724034288.fits,0.13605737433862433,False
587741532788818097.fits,0.059276635972129815,False
587739707412054125.fits,0.07057196873500945,False
587745540521132191.fits,0.07524873748782666,False
587736547385934216.fits,0.09868112768694673,False
587739810499002490.fits,0.09545512334002396,False
587725993035432191.fits,0.7948786658734367,False
587725817499680776.fits,0.4698077676397364,True
587741708343640106.fits,0.06687796430190564,False
587741531717304431.fits,0.06341013164144063,False
587727180600836183.fits,0.056989925682565765,False
587733608557117584.fits,0.10231920124950564,False
587735661548339236.fits,0.9021399951520211,False
587735236346118208.fits,0.09393127674747627,False
587739406765850770.fits,0.06333165955310067,False
588009371763277967.fits,0.052661853769548295,False
587736619322966353.fits,0.1001183647455158,False
587725578037100759.fits,0.35046265029208595,False
587726015617171573.fits,0.08769329852286341,False
587727944028389557.fits,0.1171696928989066,False
587732482750021762.fits,0.07152432303613454,False
587736586581377101.fits,0.10346786175070934,False
587729386078404717.fits,0.06503577216648361,False
588011124654669957.fits,0.15083468654242058,False
588023046396641625.fits,0.14409894899364264,False
587726032786817108.fits,0.1235784128197308,False
587736620395724992.fits,0.10800187759140452,False
587739720287191106.fits,0.06498689594923904,False
587739376706388103.fits,0.11915368074544055,False
587722983364886739.fits,0.0883545261318659,False
587738574610366668.fits,0.09942596555793347,False
587730848497730045.fits,0.2032859998009463,False
587741709944750308.fits,0.10728212729165564,False
588848901003083902.fits,0.9431534749366952,False
587726015616123093.fits,0.10184182979013637,False
588017604676157552.fits,0.10878684756622216,False
587725552808493270.fits,0.07549176449381492,False
588010878765826120.fits,0.0835755029545377,False
588013383270662174.fits,0.11190951996258344,False
587729231980986447.fits,0.13432746885637892,False
587728932416782517.fits,0.12418320081246435,False
587733440513376578.fits,0.10267627001310888,False
587742577525588183.fits,0.07629672171128718,False
588018253755449450.fits,0.054973623068934635,False
587727180059508834.fits,0.13046546782830956,False
587742062123876672.fits,0.13373621227229068,False
587726877268705578.fits,0.08830978730954336,False
587742189916258470.fits,0.059777166575514726,False
587731185658626192.fits,0.09509150586831114,False
587727178986684545.fits,0.08605994344298573,False
587739382059827341.fits,0.1656529890307402,False
587725041171693722.fits,0.07368964296358824,False
587742775096311962.fits,0.09344481981078327,False
587725474418393229.fits,0.10025683415488136,False
587735664772513971.fits,0.07359903822124964,False
588018054584533290.fits,0.08449523059191748,False
588017712048373949.fits,0.11379939415096675,False
587739114170155076.fits,0.1097842172282066,False
588017114516357247.fits,0.058235453101949365,False
587742629069128028.fits,0.16754840020348985,False
587735241714827385.fits,0.10587752691734678,False
588017979961049202.fits,0.06789714802261293,False
587729386613702761.fits,0.07374940358689858,False
587739827136954654.fits,0.06644812155271101,False
587733079738876036.fits,0.09032935357736438,False
587732483833725011.fits,0.1120166718005992,False
588017724934389945.fits,0.4509982662678026,False
587726016144408796.fits,0.08119330511343803,False
587726015071518869.fits,0.09148204049245427,False
588017567632785522.fits,0.07270182698685218,False
587742013276094588.fits,0.14956841589014225,False
588023720707621065.fits,0.11416719502608196,False
588010360140792069.fits,0.0963353786199759,False
587732483805675766.fits,0.11372279087158435,False
587732769970847858.fits,0.07530142401684979,False
587739098062586069.fits,0.09156923310151407,False
587726033846009923.fits,0.5145068281228242,False
587739405715111941.fits,0.06276058204710495,False
587733080273322139.fits,0.11522765379790065,False
587739380451704961.fits,0.0848303275624389,False
587738952027144300.fits,0.13036444559624147,False
587736751934603387.fits,0.6399080347064209,False
587735664766156929.fits,0.06920268387592679,False
587741601490469005.fits,0.08094353439413013,False
587733397567504592.fits,0.09658818556832484,False
587724240692052083.fits,0.06002261248178365,False
588016840711995535.fits,0.15485464090805334,False
587742012736536674.fits,0.0773416616949858,False
588298663045693495.fits,0.09894471869335204,False
587735663163998330.fits,0.07847735092371412,False
588023721248751838.fits,0.08399838097492802,False
587742864747659349.fits,0.12859171414019785,False
587733432459264143.fits,0.07244926239438737,False
588018252685377761.fits,0.1287182713311912,False
587727177908682903.fits,0.10181087762669963,False
587733410982330446.fits,0.07028783730328016,False
588017949891559522.fits,0.10822689962372573,False
587731872847299033.fits,0.11019166287204538,False
587725775065907528.fits,0.10213603333223398,False
587739706335625373.fits,0.09055622254415337,False
587736807225426054.fits,0.05607440095294942,False
587736618783015070.fits,0.22152016353837573,False
588297864186953857.fits,0.09071973956566323,False
587738067262046430.fits,0.1132084098363417,False
587728310175399990.fits,0.1411679039198071,False
588010879840813144.fits,0.11819223409296772,False
587739381530165405.fits,0.11090193993957413,False
587725040627548347.fits,0.24449702015513164,False
587735744221806743.fits,0.0707509974460673,False
587728879798714539.fits,0.08195687883765615,False
587739132425339214.fits,0.11647534024815305,False
587727178984456242.fits,0.1560294043644577,False
587736546311274836.fits,0.12162458836443467,False
587742013825876124.fits,0.09828473250259144,False
587741708348752029.fits,0.1200095479010628,False
588017702415302976.fits,0.0824026171074154,False
587739811032989981.fits,0.08760635117008687,False
587742062166475092.fits,0.10224689636337053,False
587742593620050066.fits,0.08782542424307582,False
587736585511174498.fits,0.22743252904567374,False
587736813130809581.fits,0.19208300410616444,False
587742865822318695.fits,0.10359310615128756,False
587729154400125092.fits,0.07385717309634973,False
587725505023181085.fits,0.14066065346440446,False
587738065665196122.fits,0.1018192833942005,False
587742060537184361.fits,0.14602485832521336,False
587731500258033766.fits,0.17846090542034926,False
587729387140284602.fits,0.0804906655029024,False
587739844315971780.fits,0.08119187511257334,False
587744728761368777.fits,0.07548932182639842,False
587744874251157839.fits,0.10364673442275407,False
587735744224821416.fits,0.1803471956534568,True
588017947202748514.fits,0.12742814083648266,False
587732702320132125.fits,0.08448943522209107,False
588023669165981845.fits,0.09185528248798587,False
587742773491990698.fits,0.07943926666728005,False
587728679006896265.fits,0.11530439865845625,False
587733410453389529.fits,0.10144676286470422,False
587732484361093237.fits,0.1407445813083068,False
587734623241044059.fits,0.1324471079802158,False
588013382206160982.fits,0.2848705575283013,False
588013384356331645.fits,0.11065756623601,False
588010359085006980.fits,0.1221217105263158,False
587745402006667446.fits,0.08426856091117389,False
587742062132068495.fits,0.18111699918894134,False
587726033856299159.fits,0.10769150761870093,False
587739506616041673.fits,0.08629100084104288,False
587739406242480215.fits,0.08621316101340956,False
587735042546008234.fits,0.0638377395912142,False
587742013290709138.fits,0.15240456476108305,False
588017978886783095.fits,0.0926947742428049,False
587733603733930425.fits,0.1004377971888812,False
587729777446813993.fits,0.06924339492772807,False
587736586047717566.fits,0.09470704398751092,False
588017721178456189.fits,0.06007090700956912,False
587726878350508184.fits,0.10422673121906108,False
588010359074914405.fits,0.07936252503397566,False
588017992301936801.fits,0.0741569221222752,False
587739827671335047.fits,0.11338997397874408,False
587741829653594246.fits,0.039991268831828464,False
588017110223618169.fits,0.2329984027063143,False
587742576991994089.fits,0.20044320953530886,False
587739720846016675.fits,0.11417753783849993,False
587726032784064825.fits,0.1459844986807388,False
587732154180239476.fits,0.0946057280390029,False
588023046398869616.fits,0.13952018504783548,True
587737808498196578.fits,0.6930587712244268,False
587739407331229816.fits,0.059208234855081476,False
587741725502537874.fits,0.09374849513359644,False
587742061060423846.fits,0.05450837848782274,False
587739158184853695.fits,0.1001580686880299,False
587742774026633351.fits,0.11551477089113135,False
587739607562256453.fits,0.1573396817274158,False
587732054848045222.fits,0.0859461735768156,False
587739809958003022.fits,0.07921520735122227,False
588013382724616487.fits,0.3212120024960894,False
587739811557933288.fits,0.07693933948445357,False
588017702920061102.fits,0.17012852768513642,False
587732577763000558.fits,0.14692081363001638,False
588017564949807283.fits,0.13149513446769864,False
587738948823351398.fits,0.09927544501987977,False
587728917913927905.fits,0.2172529975433185,False
588017992301740253.fits,0.16068370848669486,False
587739304224293015.fits,0.06257879484709747,False
588017566027350124.fits,0.14938652332238522,False
588017565481631802.fits,0.1442361742722131,False
587742062677131422.fits,0.07905675631202021,False
588018254296776922.fits,0.10055895691291997,False
588023046933053859.fits,0.08697206171442187,False
587739706333462710.fits,0.12750361828283294,False
587732701788635308.fits,0.09710881947805368,False
587739828738457752.fits,0.057238180209283014,False
587742059995267165.fits,0.101577155752004,False
587738196653769015.fits,0.07651711384760296,False
587722982282231997.fits,0.4039367061344253,False
587738574605451563.fits,0.08241634702634122,False
587739407324086389.fits,0.08970038457360725,False
588017704009007212.fits,0.07656988025963041,False
587732703407898854.fits,0.07913793700841966,False
587736478668685323.fits,0.9699541060157476,True
588017625634570290.fits,0.7443110724662271,False
588295840172343426.fits,0.07718007358059062,False
588017992296104136.fits,0.13157814858454775,False
587732769986707579.fits,0.13446530146586955,False
587739814242877499.fits,0.7490021443759687,True
587727214959919517.fits,0.09713489363446323,False
587726878884167883.fits,0.2406877751680524,False
588017726017634451.fits,0.08910061304201622,False
587726032237887632.fits,0.09327804905692454,False
587742901789327505.fits,0.06812611363823454,False
587739377238343791.fits,0.11875807662139055,False
587736545780629905.fits,0.09116977525122312,False
587726032780329098.fits,0.09736087967400547,False
587731511537369346.fits,0.11110608118303908,False
588017979443249331.fits,0.09192738509076864,False
587735349637218484.fits,0.05698366984699099,False
587726015091835306.fits,0.09306649553414446,False
587736543095030007.fits,0.2381683238869948,False
588017949900538035.fits,0.1041730059203638,False
587739131347664917.fits,0.081159812248183,False
587725074994102481.fits,0.3774190903299463,True
587733409912520805.fits,0.07415809605696838,False
587741566587043926.fits,0.08193117857172005,False
587722982291669211.fits,0.13567401659426032,False
588011101033136278.fits,0.14316115051349448,False
587732470920315004.fits,0.2568755733250256,False
587741532257058925.fits,0.05844419557699645,False
587741533300720054.fits,0.2232861771404741,False
587735661548929187.fits,0.09538504946479273,False
